Metadata_Plate,Metadata_Well,Metadata_Experiment,bleach,drug,strain,mean_wormlength_um,min_wormlength_um,q10_wormlength_um,q25_wormlength_um,median_wormlength_um,sd_wormlength_um,q75_wormlength_um,q90_wormlength_um,max_wormlength_um,cv_wormlength_um,n,Metadata_Date,Metadata_Group,Metadata_Magnification,FileName_RawBF,FileName_wellmask_98.png,PathName_RawBF,PathName_wellmask_98.png,assay_type,food_conc_OD,food_type,plate,row,col,well_censor,well_censor_reason,notes,concentration_um,diluent,class
p004,D11,cypassay3,1,Thiabendazole,CB4856,677.633372885545,611.521506669992,629.226101169514,638.764308411145,674.900992301157,44.9823837280415,701.182033012857,736.117295788589,769.048114360064,0.0663815944254552,15,20220908,p004_D11,m2x,20220908-cypassay3-p004-m2x_D11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,D,11,,,,32.5,DMSO,Anthelmintic
p004,E01,cypassay3,1,DMSO,CB4856,859.682565706819,806.358119875135,807.53543966013,817.267205186532,866.479053346706,42.9223416095249,885.380189195105,906.905941185109,957.456964145333,0.049928128499657,20,20220908,p004_E01,m2x,20220908-cypassay3-p004-m2x_E01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,1,,,,0,DMSO,Both
p004,E02,cypassay3,1,DMSO,CB4856,881.690298194555,840.659415085523,857.645805305518,864.72505094019,879.030070098638,22.7629016592112,895.756171979019,914.136431633143,922.955871253559,0.0258173439197676,25,20220908,p004_E02,m2x,20220908-cypassay3-p004-m2x_E02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,2,,,,0,DMSO,Both
p004,E03,cypassay3,1,DMSO,CB4856,884.830352351925,834.225768934946,854.900551940907,866.676258919337,882.644918006465,26.2478226743327,899.292611514488,923.407131177614,936.056231781743,0.0296642430998944,20,20220908,p004_E03,m2x,20220908-cypassay3-p004-m2x_E03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,3,,,,0,DMSO,Both
p004,E04,cypassay3,1,DMSO,CB4856,880.333011081283,828.308739061812,839.20891494191,855.523661092489,887.758432936665,30.1263151497488,901.989012623297,912.00409523381,927.619749194651,0.0342214988765964,21,20220908,p004_E04,m2x,20220908-cypassay3-p004-m2x_E04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,4,,,,0,DMSO,Both
p004,E05,cypassay3,1,DMSO,CB4856,883.392777712435,816.142262399795,856.315992068419,868.542635347567,886.257019149676,25.684845025391,896.871686857893,913.889820779121,926.798045559962,0.0290752264150297,27,20220908,p004_E05,m2x,20220908-cypassay3-p004-m2x_E05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,5,,,,0,DMSO,Both
p004,E06,cypassay3,1,DMSO,CB4856,847.400332177477,783.840667659831,794.136259355722,815.674110295912,846.230188675238,44.9517910130022,883.808548612806,898.872592301158,932.342843851424,0.0530466997782433,21,20220908,p004_E06,m2x,20220908-cypassay3-p004-m2x_E06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,6,,,,0,DMSO,Both
p004,E07,cypassay3,1,DMSO,CB4856,861.530534888376,831.356923971481,839.789317583214,841.027164436257,855.78855822026,24.3051601135367,871.017069165772,897.852627185023,912.669298254462,0.0282116061233811,15,20220908,p004_E07,m2x,20220908-cypassay3-p004-m2x_E07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,7,,,,0,DMSO,Both
p004,E08,cypassay3,1,DMSO,CB4856,850.453978452026,802.918282601741,807.031544166763,839.351916249216,849.192855147956,26.8399849302992,866.629502820572,886.237427108502,891.486006669992,0.0315595971214722,19,20220908,p004_E08,m2x,20220908-cypassay3-p004-m2x_E08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,8,,,,0,DMSO,Both
p004,E09,cypassay3,1,DMSO,CB4856,858.260722144927,822.376382634285,827.65423079159,844.217325717019,854.125087511547,23.9474065843847,877.277944986886,885.90236822319,906.752268381328,0.0279022515728513,17,20220908,p004_E09,m2x,20220908-cypassay3-p004-m2x_E09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,9,,,,0,DMSO,Both
p004,E10,cypassay3,1,DMSO,CB4856,858.128419640119,819.761113196372,827.377339661437,835.350105362687,862.879604544803,24.089715091156,872.054840197274,881.253103536519,909.977732968857,0.0280723893298612,17,20220908,p004_E10,m2x,20220908-cypassay3-p004-m2x_E10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,10,,,,0,DMSO,Both
p004,E11,cypassay3,1,DMSO,CB4856,857.800186268097,746.585009049029,810.700539266045,836.6634869297,874.452397090769,45.0742097035206,889.62515862149,897.049699503468,906.356135407664,0.0525462810862961,13,20220908,p004_E11,m2x,20220908-cypassay3-p004-m2x_E11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,11,,,,0,DMSO,Both
p004,E12,cypassay3,1,DMSO,CB4856,872.224491446445,821.438798836308,831.798150327128,853.541114834545,867.864997090769,30.7826956757534,896.10097373747,908.775998472922,933.93291204145,0.0352921707400181,18,20220908,p004_E12,m2x,20220908-cypassay3-p004-m2x_E12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,E,12,,,,0,DMSO,Both
p004,F01,cypassay3,1,DMSO,CB4856,849.336014223728,797.20764367081,812.406882567936,820.774295602444,851.796089906352,34.1380026360989,870.708370863318,885.036699718314,932.171768232908,0.0401937537845962,22,20220908,p004_F01,m2x,20220908-cypassay3-p004-m2x_F01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,1,,,,0,DMSO,Both
p004,F02,cypassay3,1,DMSO,CB4856,867.424728189788,821.239990930265,843.977497162438,856.193763568515,864.314694010517,22.9423431894437,879.631181960916,902.015176450739,914.170712041451,0.0264488000443815,22,20220908,p004_F02,m2x,20220908-cypassay3-p004-m2x_F02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,2,,,,0,DMSO,Both
p004,F03,cypassay3,1,DMSO,CB4856,881.337895742353,827.718691137465,850.46289274435,870.606056684108,887.102248612806,23.6043854527517,899.366201226728,910.311901443351,911.342028179246,0.0267824469670281,19,20220908,p004_F03,m2x,20220908-cypassay3-p004-m2x_F03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,3,,,,0,DMSO,Both
p004,F04,cypassay3,1,DMSO,CB4856,884.560612557093,827.016462981641,852.988985622393,863.644538334338,883.574472560864,28.5847427604141,905.597110877759,924.347851573689,934.603282168318,0.0323151883032426,21,20220908,p004_F04,m2x,20220908-cypassay3-p004-m2x_F04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,4,,,,0,DMSO,Both
p004,F05,cypassay3,1,DMSO,CB4856,884.913214177793,821.93047676863,827.607029382552,869.241055215377,890.795541428389,34.4918332407227,903.982817883004,926.327821560578,952.370977932322,0.0389776451386483,26,20220908,p004_F05,m2x,20220908-cypassay3-p004-m2x_F05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,5,,,,0,DMSO,Both
p004,F06,cypassay3,1,DMSO,CB4856,867.567103372805,819.823792301157,827.033098254461,840.716211459604,858.274769516791,36.2863280114755,891.196413834182,906.624489830159,966.264641360967,0.0418253848842431,21,20220908,p004_F06,m2x,20220908-cypassay3-p004-m2x_F06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,6,,,,0,DMSO,Both
p004,F07,cypassay3,1,DMSO,CB4856,856.659965036173,794.067697520231,817.440148830306,841.529596184289,855.868894986886,33.3287838637815,877.049750392055,896.12274478361,920.193002462227,0.0389054995261442,20,20220908,p004_F07,m2x,20220908-cypassay3-p004-m2x_F07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,7,,,,0,DMSO,Both
p004,F08,cypassay3,1,DMSO,CB4856,858.921161742823,813.524128761091,822.149059212384,836.346359476378,860.438250358345,28.5199247393871,875.84802930636,893.914314333371,915.341092301157,0.0332043568253898,23,20220908,p004_F08,m2x,20220908-cypassay3-p004-m2x_F08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,8,,,,0,DMSO,Both
p004,F09,cypassay3,1,DMSO,CB4856,861.613361500299,792.806242515888,838.932158012952,841.927619743233,860.803562256181,29.5839038623458,881.67189797525,892.609212435989,926.620765882101,0.0343354748014031,19,20220908,p004_F09,m2x,20220908-cypassay3-p004-m2x_F09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,9,,,,0,DMSO,Both
p004,F10,cypassay3,1,DMSO,CB4856,865.79665583913,818.168624664747,820.071925666083,832.854620591836,871.432934243971,38.6277324551677,883.37554434933,898.294745335994,963.322426027526,0.0446152479276207,19,20220908,p004_F10,m2x,20220908-cypassay3-p004-m2x_F10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,10,,,,0,DMSO,Both
p004,F11,cypassay3,1,DMSO,CB4856,853.314206284159,760.33739461977,818.886772468902,833.840868040961,851.356335989509,38.9405372024556,879.966374306403,901.229988093392,935.063131199898,0.045634464908332,21,20220908,p004_F11,m2x,20220908-cypassay3-p004-m2x_F11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,11,,,,0,DMSO,Both
p004,F12,cypassay3,1,DMSO,CB4856,856.866263990628,747.556307251838,797.842112370836,836.417115928245,869.149474011094,43.6135552230962,887.04797262276,899.4781483978,910.408859937568,0.0508989057638675,18,20220908,p004_F12,m2x,20220908-cypassay3-p004-m2x_F12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,F,12,,,,0,DMSO,Both
p004,G01,cypassay3,1,DMSO,CB4856,849.112736924333,751.577495081425,780.980115500408,799.459851103218,863.324039906352,50.8026374213174,879.849336280432,908.408257860653,921.597458773877,0.0598302618864668,20,20220908,p004_G01,m2x,20220908-cypassay3-p004-m2x_G01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,1,,,,0,DMSO,Both
p004,G02,cypassay3,1,DMSO,CB4856,861.842761145834,794.427131781743,830.316816071893,847.912690428102,863.201119149676,27.2065271555636,879.788030557955,891.931630664321,908.245379096015,0.0315678548130892,23,20220908,p004_G02,m2x,20220908-cypassay3-p004-m2x_G02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,2,,,,0,DMSO,Both
p004,G03,cypassay3,1,DMSO,CB4856,881.601629644334,794.464156916916,834.405440378988,859.355880601907,890.879168006466,34.9212854082601,905.577030327128,915.615614870518,954.197542515888,0.0396111851816205,34,20220908,p004_G03,m2x,20220908-cypassay3-p004-m2x_G03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,3,,,,0,DMSO,Both
p004,G04,cypassay3,1,DMSO,CB4856,869.97525095134,823.254610877759,833.540680473836,851.773570629231,863.04148511674,29.1519284957491,887.429836862279,903.619624926263,938.453788675238,0.0335089170224909,22,20220908,p004_G04,m2x,20220908-cypassay3-p004-m2x_G04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,4,,,,0,DMSO,Both
p004,G05,cypassay3,1,DMSO,CB4856,872.429785756903,790.802398254462,835.975759945887,849.669324888249,872.619949776498,35.6350542681993,898.675232072667,914.39675587314,942.255801880381,0.0408457561284236,27,20220908,p004_G05,m2x,20220908-cypassay3-p004-m2x_G05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,5,,,,0,DMSO,Both
p004,G06,cypassay3,1,DMSO,CB4856,886.495287540712,842.822895927077,850.361667424619,877.84685297309,888.560559933182,21.5820519356976,906.23944322881,908.724473010539,919.143105506301,0.0243453656652478,26,20220908,p004_G06,m2x,20220908-cypassay3-p004-m2x_G06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,6,,,,0,DMSO,Both
p004,G07,cypassay3,1,DMSO,CB4856,851.156154996401,786.523900744919,829.650330286676,832.989149829188,856.309355162072,28.5899323936439,870.276753077784,878.81647823673,900.390641360967,0.0335895266994395,22,20220908,p004_G07,m2x,20220908-cypassay3-p004-m2x_G07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,7,,,,0,DMSO,Both
p004,G08,cypassay3,1,DMSO,CB4856,863.820601573619,811.381099058816,832.473397590373,847.230893353099,869.766003693341,25.9002899828975,880.287965361717,890.811202229489,913.217772560864,0.0299834131481873,24,20220908,p004_G08,m2x,20220908-cypassay3-p004-m2x_G08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,8,,,,0,DMSO,Both
p004,G09,cypassay3,1,DMSO,CB4856,869.06453161164,818.265582140088,837.630429629475,847.456398538807,860.684089324506,32.0179211125836,891.358928368706,904.854721620674,941.884607251839,0.0368418223825196,16,20220908,p004_G09,m2x,20220908-cypassay3-p004-m2x_G09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,9,,,,0,DMSO,Both
p004,G10,cypassay3,1,DMSO,CB4856,873.712096863009,779.246420656068,826.191790927311,846.952497381692,875.074303044073,42.2263588478888,905.185755147956,921.324882235136,942.212504813033,0.0483298319887055,19,20220908,p004_G10,m2x,20220908-cypassay3-p004-m2x_G10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,10,,,,0,DMSO,Both
p004,G11,cypassay3,1,DMSO,CB4856,857.045798451443,804.71370478084,825.714918066811,842.304626651353,860.608422570594,26.1477883093877,874.249911273854,886.309649423498,900.277048612807,0.0305092077420284,16,20220908,p004_G11,m2x,20220908-cypassay3-p004-m2x_G11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,11,,,,0,DMSO,Both
p004,G12,cypassay3,1,DMSO,CB4856,872.578212790257,821.325206088147,846.283087162438,858.058336562585,875.907767045793,24.896135429581,887.058951545459,907.472911127782,913.684282457589,0.0285316949984005,17,20220908,p004_G12,m2x,20220908-cypassay3-p004-m2x_G12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,G,12,,,,0,DMSO,Both
p004,H01,cypassay3,1,DMSO,CB4856,854.359070615678,776.274026457975,818.851055138909,832.320596232115,853.818992329388,34.4660408016999,873.915685698586,894.005176880615,915.238252095112,0.0403413997546285,19,20220908,p004_H01,m2x,20220908-cypassay3-p004-m2x_H01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,H,1,,,,0,DMSO,Both
p004,H02,cypassay3,1,DMSO,CB4856,869.621651015348,842.274421620675,850.98554500037,855.976228898505,865.277333534607,18.5517099719819,877.20547883661,893.345389699567,908.67023413255,0.0213330819791818,18,20220908,p004_H02,m2x,20220908-cypassay3-p004-m2x_H02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,H,2,,,,0,DMSO,Both
p004,H03,cypassay3,1,DMSO,CB4856,858.494563985439,785.239241240774,818.637590974819,832.524557466569,864.051963405851,39.0087847469099,897.993084467472,901.82389949906,907.346100023423,0.0454385926054292,13,20220908,p004_H03,m2x,20220908-cypassay3-p004-m2x_H03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,H,3,,,,0,DMSO,Both
p004,H04,cypassay3,1,DMSO,CB4856,870.970792480128,807.876168934945,840.399778372774,855.81545907026,876.71126742462,24.9451157465506,887.053516645313,894.648408982468,906.784126410286,0.0286405881367368,20,20220908,p004_H04,m2x,20220908-cypassay3-p004-m2x_H04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,H,4,,,,0,DMSO,Both
p004,H05,cypassay3,1,DMSO,CB4856,864.651584288624,809.334285654586,822.744348729175,840.576225841353,861.657109355721,34.7092869744761,893.008717186869,913.199355537517,935.902477932323,0.0401425124352632,24,20220908,p004_H05,m2x,20220908-cypassay3-p004-m2x_H05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf//projects/20220908_cypRd3//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,4,H,5,,,,0,DMSO,Both
