Metadata_Plate,Metadata_Well,Metadata_Experiment,bleach,drug,strain,mean_wormlength_um,min_wormlength_um,q10_wormlength_um,q25_wormlength_um,median_wormlength_um,sd_wormlength_um,q75_wormlength_um,q90_wormlength_um,max_wormlength_um,cv_wormlength_um,n,Metadata_Date,Metadata_Group,Metadata_Magnification,FileName_RawBF,FileName_wellmask_98.png,PathName_RawBF,PathName_wellmask_98.png,assay_type,food_conc_OD,food_type,plate,row,col,well_censor,well_censor_reason,notes,concentration_um,diluent,class,dose.rank
p023,H04,cypassay1,2,DMSO,ECA239,977.350127926153,837.51358620424,869.156228902714,975.012386236433,995.848009020799,65.3874581159174,1014.75736298164,1033.34115050168,1062.25009346485,0.0669027979304239,17,20220920,p023_H04,m2x,20220920-cypassay1-p023-m2x_H04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,23,H,4,,,,0,DMSO,Both,1
p023,H05,cypassay1,2,DMSO,ECA239,961.963633602181,877.000571867598,885.164952854611,916.37642975234,963.076525784441,60.8980353687131,1006.92955275096,1043.61890246135,1061.58802641029,0.0633059642189108,12,20220920,p023_H05,m2x,20220920-cypassay1-p023-m2x_H05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,23,H,5,,,,0,DMSO,Both,1
p023,H06,cypassay1,2,DMSO,ECA239,967.171150869135,851.864649194652,864.944309815164,896.952974557037,975.556385130855,82.81012859995,1020.29557956611,1080.61960006742,1095.59256646395,0.0856209663879385,16,20220920,p023_H06,m2x,20220920-cypassay1-p023-m2x_H06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,23,H,6,,,,0,DMSO,Both,1
p023,H07,cypassay1,2,DMSO,ECA239,975.376522269826,864.57129709077,892.998090676236,919.806641969945,983.370255506301,71.9509231802061,1026.61193446089,1069.90631084714,1077.00074672365,0.0737673314227074,12,20220920,p023_H07,m2x,20220920-cypassay1-p023-m2x_H07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,23,H,7,,,,0,DMSO,Both,1
p023,H08,cypassay1,2,DMSO,ECA239,965.854740276279,753.241681414628,859.298050036205,924.669551894496,996.536737869891,88.9049288548425,1020.52255543449,1037.69532749061,1088.13154136097,0.0920479293080982,15,20220920,p023_H08,m2x,20220920-cypassay1-p023-m2x_H08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,23,H,8,,,,0,DMSO,Both,1
p023,H09,cypassay1,2,DMSO,ECA239,952.131847890547,836.660350963612,854.349753232111,878.133926992132,968.365443097735,71.1880638331322,1000.9371311999,1027.15099073442,1062.17666181795,0.0747670230660278,17,20220920,p023_H09,m2x,20220920-cypassay1-p023-m2x_H09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,23,H,9,,,,0,DMSO,Both,1
p023,H10,cypassay1,2,DMSO,ECA239,994.155487394494,889.085313810411,913.056557323508,943.548077960553,997.763914503678,59.7260202690094,1042.62501204145,1060.96806940042,1090.64369882754,0.0600771418820418,17,20220920,p023_H10,m2x,20220920-cypassay1-p023-m2x_H10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,23,H,10,,,,0,DMSO,Both,1
p023,H11,cypassay1,2,DMSO,ECA239,969.967482480331,840.231424082901,852.40974008559,896.297755729802,994.446688675239,81.9352975968371,1030.03884744911,1054.448254217,1076.90653601293,0.0844722107459912,13,20220920,p023_H11,m2x,20220920-cypassay1-p023-m2x_H11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,23,H,11,,,,0,DMSO,Both,1
p023,H12,cypassay1,2,DMSO,ECA239,966.849947014053,846.367307251839,856.973252665366,895.573262800276,989.188078232975,75.8818657996359,1014.49316483016,1039.15409387167,1074.1377844909,0.0784836013426735,14,20220920,p023_H12,m2x,20220920-cypassay1-p023-m2x_H12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,23,H,12,,,,0,DMSO,Both,1
p024,A01,cypassay1,3,Thiabendazole,ECA239,310.303118631968,168.860640938255,188.227882069491,229.398845173236,271.659253258803,107.22377544943,377.578995631172,462.294241107006,612.069384680167,0.345545271739927,39,20220920,p024_A01,m2x,20220920-cypassay1-p024-m2x_A01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,1,,,,32.5,DMSO,Anthelmintic,1
p024,A02,cypassay1,3,Thiabendazole,ECA239,939.814588684209,821.786438508197,892.077251896208,919.240062981641,942.225835710297,46.58901273054,963.328760705999,983.833011019008,1054.04180419899,0.0495725574932467,22,20220920,p024_A02,m2x,20220920-cypassay1-p024-m2x_A02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,2,,,,32.5,DMSO,Anthelmintic,1
p024,A03,cypassay1,3,Thiabendazole,ECA239,929.669111481771,847.908882140088,898.796000792605,911.621553989292,926.203839280506,34.0109086894566,948.162776914092,968.9795368554,1002.53550246223,0.0365838858895158,18,20220920,p024_A03,m2x,20220920-cypassay1-p024-m2x_A03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,3,,,,32.5,DMSO,Anthelmintic,1
p024,A04,cypassay1,3,Thiabendazole,ECA239,943.488063724769,840.856071706442,856.379643097734,916.979624664748,962.189398827536,52.3865897372109,973.109643241348,1008.87219113747,1025.87394268773,0.0555243799591862,21,20220920,p024_A04,m2x,20220920-cypassay1-p024-m2x_A04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,4,,,,32.5,DMSO,Anthelmintic,1
p024,A05,cypassay1,3,Thiabendazole,ECA239,927.572640215551,792.053100716689,875.075285296012,889.271617383024,924.366210295912,52.0538246434136,965.865552457842,981.512048003992,1027.46680332654,0.0561183268960124,23,20220920,p024_A05,m2x,20220920-cypassay1-p024-m2x_A05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,5,,,,32.5,DMSO,Anthelmintic,1
p024,A06,cypassay1,3,Thiabendazole,ECA239,935.435709934232,835.79165711898,901.223333984263,922.484583183589,938.009162399795,38.3994924347744,948.993819763714,966.911047104993,1018.51607911944,0.0410498466404219,17,20220920,p024_A06,m2x,20220920-cypassay1-p024-m2x_A06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,6,,,,32.5,DMSO,Anthelmintic,1
p024,A07,cypassay1,3,Thiabendazole,ECA239,938.222622019442,882.87224440504,900.625592055503,913.746971189169,934.732097672615,34.3833741158293,955.290347337693,990.057124018934,1000.49250492446,0.0366473513949409,17,20220920,p024_A07,m2x,20220920-cypassay1-p024-m2x_A07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,7,,,,32.5,DMSO,Anthelmintic,1
p024,A08,cypassay1,3,Thiabendazole,ECA239,938.462178669476,855.635995169329,908.533115555949,917.615029924785,940.791413228565,35.9160738558001,963.844566463947,981.626448030961,1000.9371311999,0.0382712001316034,21,20220920,p024_A08,m2x,20220920-cypassay1-p024-m2x_A08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,8,,,,32.5,DMSO,Anthelmintic,1
p024,A09,cypassay1,3,Thiabendazole,ECA239,900.97391267512,735.585254389266,796.769346777839,882.530658134337,907.677133550703,68.9503696968014,945.472624955671,978.775222779103,1005.29837125356,0.0765287082420377,27,20220920,p024_A09,m2x,20220920-cypassay1-p024-m2x_A09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,9,,,,32.5,DMSO,Anthelmintic,1
p024,A10,cypassay1,3,Thiabendazole,ECA239,907.051423528609,786.178681414628,810.108028262245,842.336545765289,926.293972878367,66.7872941548942,960.077338089007,968.023050295636,996.918685040547,0.0736312103398487,19,20220920,p024_A10,m2x,20220920-cypassay1-p024-m2x_A10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,10,,,,32.5,DMSO,Anthelmintic,1
p024,A11,cypassay1,3,Thiabendazole,ECA239,923.41368812738,848.664770703905,867.373497206284,911.056726625016,932.19742220252,37.407096695121,943.388604591937,961.365914970633,990.959073724556,0.0405095756929703,19,20220920,p024_A11,m2x,20220920-cypassay1-p024-m2x_A11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,11,,,,32.5,DMSO,Anthelmintic,1
p024,A12,cypassay1,3,Thiabendazole,ECA239,874.043123107493,642.135389248312,759.481984465718,793.530988675238,905.468295373461,104.396279827609,951.765707251839,989.546585192657,1008.84239337685,0.119440651230626,29,20220920,p024_A12,m2x,20220920-cypassay1-p024-m2x_A12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,A,12,,,,32.5,DMSO,Anthelmintic,1
p024,B01,cypassay1,3,Thiabendazole,ECA239,923.577568305605,872.208594046696,882.19549000222,895.887407824915,905.671550349574,37.0148973362387,949.199173752788,964.21750366418,1009.26002103883,0.0400777353267103,25,20220920,p024_B01,m2x,20220920-cypassay1-p024-m2x_B01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,1,,,,32.5,DMSO,Anthelmintic,1
p024,B02,cypassay1,3,Thiabendazole,ECA239,922.867086651311,844.077203980604,876.763448166368,892.176471911597,921.557297672615,43.9996734733341,950.539740788851,978.345111455781,1035.33538388563,0.0476771510326477,27,20220920,p024_B02,m2x,20220920-cypassay1-p024-m2x_B02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,2,,,,32.5,DMSO,Anthelmintic,1
p024,B03,cypassay1,3,Thiabendazole,ECA239,927.380037328782,859.108233518511,884.000217024486,910.021030036206,924.011650940191,34.2224565829766,954.454136571356,968.759155729802,981.974116831062,0.0369023002495834,21,20220920,p024_B03,m2x,20220920-cypassay1-p024-m2x_B03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,3,,,,32.5,DMSO,Anthelmintic,1
p024,B04,cypassay1,3,Thiabendazole,ECA239,914.221209025449,799.606939504008,835.727099133948,894.538335833759,921.566119221482,49.0393639621742,946.83935634536,966.662570649267,987.625212623297,0.0536405888181589,22,20220920,p024_B04,m2x,20220920-cypassay1-p024-m2x_B04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,4,,,,32.5,DMSO,Anthelmintic,1
p024,B05,cypassay1,3,Thiabendazole,ECA239,939.376192812759,887.393121038827,894.959133109818,912.08441743633,941.359658773876,32.7087689606573,964.455719875136,975.499738746907,997.24971856783,0.0348196699159663,17,20220920,p024_B05,m2x,20220920-cypassay1-p024-m2x_B05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,5,,,,32.5,DMSO,Anthelmintic,1
p024,B06,cypassay1,3,Thiabendazole,ECA239,952.413999515785,858.395252820572,895.143843550003,919.494219584213,952.160626756753,48.35801085233,980.475030768377,1005.67753900353,1063.9287869297,0.0507741495577718,24,20220920,p024_B06,m2x,20220920-cypassay1-p024-m2x_B06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,6,,,,32.5,DMSO,Anthelmintic,1
p024,B07,cypassay1,3,Thiabendazole,ECA239,912.117294102353,804.057520456982,867.742841521243,904.717588479966,918.249382741393,39.2499479451558,935.598274609037,946.92515534671,970.728721620674,0.0430316892344236,23,20220920,p024_B07,m2x,20220920-cypassay1-p024-m2x_B07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,7,,,,32.5,DMSO,Anthelmintic,1
p024,B08,cypassay1,3,Thiabendazole,ECA239,941.902519497374,877.092333108509,890.111730295912,913.224522214231,949.562065309026,39.6852349350547,964.663119568443,981.864421969782,1021.44172045698,0.0421330595402079,19,20220920,p024_B08,m2x,20220920-cypassay1-p024-m2x_B08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,8,,,,32.5,DMSO,Anthelmintic,1
p024,B09,cypassay1,3,Thiabendazole,ECA239,920.05878568384,838.679793544732,869.874521499042,901.264266463947,916.100116831062,40.7887598612591,944.855576796861,972.898285739039,996.032292811278,0.0443327757920844,17,20220920,p024_B09,m2x,20220920-cypassay1-p024-m2x_B09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,9,,,,32.5,DMSO,Anthelmintic,1
p024,B10,cypassay1,3,Thiabendazole,ECA239,901.922523871503,767.175116743063,848.613958885042,882.245325190883,901.150673715786,54.0433691377374,941.819661650818,956.032746052407,968.291003625919,0.0599201901575273,19,20220920,p024_B10,m2x,20220920-cypassay1-p024-m2x_B10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,10,,,,32.5,DMSO,Anthelmintic,1
p024,B11,cypassay1,3,Thiabendazole,ECA239,939.750138503453,849.929361674335,892.683782465466,918.006809016413,940.075685766008,40.3302917688345,964.130062618912,982.791718976137,1037.87247969732,0.0429159732107731,27,20220920,p024_B11,m2x,20220920-cypassay1-p024-m2x_B11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,11,,,,32.5,DMSO,Anthelmintic,1
p024,B12,cypassay1,3,Thiabendazole,ECA239,921.222911875056,793.541352015884,877.276137295115,892.441021918655,934.001471329751,44.4154717907633,949.955063127103,961.82751374788,983.749767771254,0.0482135987047479,20,20220920,p024_B12,m2x,20220920-cypassay1-p024-m2x_B12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,B,12,,,,32.5,DMSO,Anthelmintic,1
p024,C01,cypassay1,3,Thiabendazole,ECA239,932.173715104767,831.19959176501,869.230399011934,897.158393183656,933.161732848665,48.8536869810271,973.386315300254,995.152243885627,1004.11723845174,0.0524083507069672,23,20220920,p024_C01,m2x,20220920-cypassay1-p024-m2x_C01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,1,,,,32.5,DMSO,Anthelmintic,1
p024,C02,cypassay1,3,Thiabendazole,ECA239,936.112006208545,853.868493456078,892.243149620245,905.200262279603,943.163088381777,40.6918210224577,952.8332473055,988.293362954674,1026.30712992478,0.0434689660559619,25,20220920,p024_C02,m2x,20220920-cypassay1-p024-m2x_C02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,2,,,,32.5,DMSO,Anthelmintic,1
p024,C03,cypassay1,3,Thiabendazole,ECA239,960.273786454602,918.556890440235,921.701759413907,940.461179387417,966.885826491823,27.5267659748103,980.052316137466,986.219900063175,1016.84052162067,0.0286655393108678,18,20220920,p024_C03,m2x,20220920-cypassay1-p024-m2x_C03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,3,,,,32.5,DMSO,Anthelmintic,1
p024,C04,cypassay1,3,Thiabendazole,ECA239,945.894569512468,864.939355753224,895.078343094615,926.745493482417,953.686794405041,37.6289608369254,972.522896549493,987.311437277166,995.76249058385,0.0397813477841617,20,20220920,p024_C04,m2x,20220920-cypassay1-p024-m2x_C04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,4,,,,32.5,DMSO,Anthelmintic,1
p024,C05,cypassay1,3,Thiabendazole,ECA239,926.028892429436,868.658299991228,894.956986347854,911.008247887346,922.37379847697,28.5147036875191,948.509032387012,959.360714965332,988.932711459604,0.030792455743698,21,20220920,p024_C05,m2x,20220920-cypassay1-p024-m2x_C05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,5,,,,32.5,DMSO,Anthelmintic,1
p024,C06,cypassay1,3,Thiabendazole,ECA239,938.003463111827,879.184831772973,893.773867683331,907.55491385441,939.002262981641,36.7644599637679,961.732505725417,970.315416947432,1028.65102641029,0.0391943755109408,23,20220920,p024_C06,m2x,20220920-cypassay1-p024-m2x_C06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,6,,,,32.5,DMSO,Anthelmintic,1
p024,C07,cypassay1,3,Thiabendazole,ECA239,941.891125078214,891.897362399795,897.528383142843,921.654255147956,941.085421620675,31.5764775766646,958.684140779121,983.5625069297,1003.85963657136,0.0335245515494612,25,20220920,p024_C07,m2x,20220920-cypassay1-p024-m2x_C07.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,7,,,,32.5,DMSO,Anthelmintic,1
p024,C08,cypassay1,3,Thiabendazole,ECA239,940.185217101163,857.081871253558,902.222234742602,910.535577827629,945.038751222343,36.6548690236091,969.953775358345,979.495966193577,998.07142220252,0.0389868595643587,20,20220920,p024_C08,m2x,20220920-cypassay1-p024-m2x_C08.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,8,,,,32.5,DMSO,Anthelmintic,1
p024,C09,cypassay1,3,Thiabendazole,ECA239,944.403573403664,873.088101880381,898.484762399795,910.788357638414,933.539199409383,42.3250562338225,984.000479096015,990.793554413725,1033.11510666999,0.0448167048767949,21,20220920,p024_C09,m2x,20220920-cypassay1-p024-m2x_C09.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,9,,,,32.5,DMSO,Anthelmintic,1
p024,C10,cypassay1,3,Thiabendazole,ECA239,935.209896309487,828.283800716689,856.338553918587,910.763419293289,938.918804813033,55.1495260160312,976.791173142712,998.734867368208,1017.30867372456,0.0589702121776742,17,20220920,p024_C10,m2x,20220920-cypassay1-p024-m2x_C10.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,10,,,,32.5,DMSO,Anthelmintic,1
p024,C11,cypassay1,3,Thiabendazole,ECA239,916.376102492682,864.633260571067,877.903397000491,897.035732938857,915.575168353099,30.005543238366,928.631710327086,951.915848630537,984.080801298534,0.0327436989645915,20,20220920,p024_C11,m2x,20220920-cypassay1-p024-m2x_C11.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,11,,,,32.5,DMSO,Anthelmintic,1
p024,C12,cypassay1,3,Thiabendazole,ECA239,949.172277224069,894.654348460421,896.353981271566,926.509610586835,940.694455753224,40.8277071083077,968.088771038829,1001.09190673947,1033.78547679686,0.0430140113528301,15,20220920,p024_C12,m2x,20220920-cypassay1-p024-m2x_C12.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,C,12,,,,32.5,DMSO,Anthelmintic,1
p024,D01,cypassay1,3,Thiabendazole,ECA239,910.50570275659,795.66606878256,859.520362664488,894.739545568732,914.224372449444,47.2864123456604,931.906549776497,977.052470326113,986.163959937568,0.051934229739033,25,20220920,p024_D01,m2x,20220920-cypassay1-p024-m2x_D01.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,D,1,,,,32.5,DMSO,Anthelmintic,1
p024,D02,cypassay1,3,Thiabendazole,ECA239,950.771820024393,896.943187511547,920.653116520216,927.769336943815,941.490894619772,35.0757450892586,971.208636638777,995.324818397799,1027.16137299033,0.0368918644311089,15,20220920,p024_D02,m2x,20220920-cypassay1-p024-m2x_D02.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,D,2,,,,32.5,DMSO,Anthelmintic,1
p024,D03,cypassay1,3,Thiabendazole,ECA239,933.495792090017,807.682253984264,865.964394127602,904.709285407663,938.009162399796,52.6818996440153,967.617677569593,999.768878950344,1011.41761914968,0.056435069220896,23,20220920,p024_D03,m2x,20220920-cypassay1-p024-m2x_D03.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,D,3,,,,32.5,DMSO,Anthelmintic,1
p024,D04,cypassay1,3,Thiabendazole,ECA239,932.117045524309,875.285861092489,907.753248554621,911.659562399795,922.707597381693,33.3637994830673,953.100737404315,971.561840911797,995.436653290997,0.0357935729673309,12,20220920,p024_D04,m2x,20220920-cypassay1-p024-m2x_D04.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,D,4,,,,32.5,DMSO,Anthelmintic,1
p024,D05,cypassay1,3,Thiabendazole,ECA239,929.785259181265,883.313734714396,897.097399184558,911.482282721934,937.965865332447,23.9964637527659,946.160148831922,955.369100340613,961.118722807788,0.0258086085102019,15,20220920,p024_D05,m2x,20220920-cypassay1-p024-m2x_D05.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,D,5,,,,32.5,DMSO,Anthelmintic,1
p024,D06,cypassay1,3,Thiabendazole,ECA239,919.398459343024,819.315479096015,866.823325170696,908.326956193579,925.016514436257,41.3249931008635,944.162689940063,968.061485662355,993.574071397173,0.0449478598543586,24,20220920,p024_D06,m2x,20220920-cypassay1-p024-m2x_D06.TIF,wellmask_98.png,/projects/b1059/projects/JB/cellprofiler-nf/projects/20220929_cyprd1redo//raw_images/,/projects/b1059/projects/JB/cellprofiler-nf/input_data/well_masks/,48h,10,15hHB101,24,D,6,,,,32.5,DMSO,Anthelmintic,1
